seq,time,sell_pair,sell_pair_volume,buy_pair,buy_pair_volume
36110,23:04:25:000,[620],[1000],[650],[4000]
36111,23:04:25:500,[620],[1000],[650],[3000]
36112,23:04:26:000,[620],[1000],[650],[3000]
36113,23:04:26:500,[620],[1000],[659],[1000]
36114,23:04:27:000,[620],[1000],[659],[3000]
36115,23:04:27:500,[620],[1000],[659],[2000]
36116,23:04:28:000,[620],[1000],[659],[4000]
36117,23:04:28:500,[620],[1000],[659],[4000]
36118,23:04:29:000,[620],[1000],[659],[3000]
36119,23:04:29:500,[620],[1000],[659],[3000]
36120,23:04:30:000,[620],[1000],[659],[3000]
36121,23:04:30:500,[610],[1000],[659],[4000]
36122,23:04:31:000,[610],[1000],[659],[4000]
36123,23:04:31:500,[610],[1000],[659],[4000]
36124,23:04:32:000,[610],[1000],[659],[4000]
36125,23:04:32:500,[610],[1000],[659],[4000]
36126,23:04:33:000,[610],[1000],[659],[7000]
36127,23:04:33:500,[610],[1000],[659],[4000]
36128,23:04:34:000,[610],[1000],[650],[1000]
36129,23:04:34:500,[610],[1000],[650],[1000]
36130,23:04:35:000,[610],[1000],[659],[7000]
36131,23:04:35:500,[610],[1000],[650],[2000]
36132,23:04:36:000,[610],[1000],[650],[1000]
36133,23:04:36:500,[610],[1000],[659],[8000]
36134,23:04:37:000,[610],[1000],[659],[8000]
36135,23:04:37:500,[610],[1000],[659],[8000]
36136,23:04:38:000,[610],[1000],[659],[9000]
36137,23:04:38:500,[610],[1000],[659],[9000]
36138,23:04:39:000,[610],[1000],[659],[8000]
36139,23:04:39:500,[610],[1000],[659],[9000]
36140,23:04:40:000,[610],[1000],[659],[9000]
36141,23:04:40:500,[610],[1000],[659],[6000]
36142,23:04:41:000,[610],[1000],[659],[6000]
36143,23:04:41:500,[610],[1000],[659],[6000]
36144,23:04:42:000,[610],[1000],[659],[9000]
36145,23:04:42:500,[610],[1000],[659],[6000]
36146,23:04:43:000,[620],[1000],[659],[6000]
36147,23:04:43:500,[620],[1000],[650],[5000]
36148,23:04:44:000,[610],[1000],[650],[4000]
36149,23:04:44:500,[610],[1000],[659],[3000]
36150,23:04:45:000,[610],[1000],[650],[3000]
36151,23:04:45:500,[610],[1000],[659],[6000]
36152,23:04:46:000,[610],[1000],[650],[1000]
36153,23:04:46:500,[610],[1000],[659],[6000]
36154,23:04:47:000,[610],[1000],[659],[3000]
36155,23:04:47:500,[610],[1000],[659],[3000]
36156,23:04:48:000,[610],[1000],[659],[3000]
36157,23:04:48:500,[610],[1000],[659],[3000]
36158,23:04:49:000,[610],[1000],[650],[1000]
36159,23:04:49:500,[610],[1000],[659],[6000]
36160,23:04:50:000,[610],[1000],[650],[1000]
36161,23:04:50:500,[610],[1000],[650],[1000]
36162,23:04:51:000,[610],[1000],[659],[6000]
36163,23:04:51:500,[610],[1000],[659],[6000]
36164,23:04:52:000,[610],[1000],[659],[3000]
36165,23:04:52:500,[620],[1000],[659],[3000]
36166,23:04:53:000,[620],[1000],[659],[3000]
36167,23:04:53:500,[620],[1000],[659],[3000]
36168,23:04:54:000,[620],[1000],[659],[3000]
36169,23:04:54:500,[609],[2000],[659],[3000]
36170,23:04:55:000,[609],[2000],[650],[2000]
36171,23:04:55:500,[609],[2000],[650],[1000]
36172,23:04:56:000,[609],[2000],[660],[13000]
36173,23:04:56:500,[609],[2000],[660],[13000]
36174,23:04:57:000,[609],[2000],[660],[13000]
36175,23:04:57:500,[609],[2000],[660],[13000]
36176,23:04:58:000,[609],[2000],[650],[1000]
36177,23:04:58:500,[620],[2000],[650],[5000]
36178,23:04:59:000,[620],[2000],[650],[4000]
36179,23:04:59:500,[620],[2000],[650],[4000]
36180,23:05:00:000,[620],[1000],[650],[3000]
36181,23:05:00:500,[609],[2000],[650],[2000]
36182,23:05:01:000,[620],[1000],[650],[2000]
36183,23:05:01:500,[620],[2000],[650],[5000]
36184,23:05:02:000,[620],[1000],[650],[6000]
36185,23:05:02:500,[619],[2000],[650],[12000]
36186,23:05:03:000,[609],[2000],[660],[18000]
36187,23:05:03:500,[620],[1000],[650],[5000]
36188,23:05:04:000,[620],[1000],[650],[5000]
36189,23:05:04:500,[620],[1000],[650],[5000]
36190,23:05:05:000,[620],[1000],[650],[5000]
36191,23:05:05:500,[620],[1000],[650],[5000]
36192,23:05:06:000,[620],[1000],[650],[5000]
36193,23:05:06:500,[619],[1000],[640],[7000]
36194,23:05:07:000,[609],[3000],[660],[1000]
36195,23:05:07:500,[609],[3000],[650],[1000]
36196,23:05:08:000,[609],[3000],[650],[1000]
36197,23:05:08:500,[609],[3000],[650],[1000]
36198,23:05:09:000,[609],[3000],[650],[1000]
36199,23:05:09:500,[609],[3000],[650],[2000]
36200,23:05:10:000,[609],[3000],[659],[7000]
36201,23:05:10:500,[609],[3000],[650],[7000]
36202,23:05:11:000,[620],[3000],[650],[5000]
36203,23:05:11:500,[620],[3000],[650],[1000]
36204,23:05:12:000,[620],[3000],[650],[2000]
36205,23:05:12:500,[620],[3000],[650],[1000]
36206,23:05:13:000,[620],[3000],[650],[6000]
36207,23:05:13:500,[620],[3000],[650],[2000]
36208,23:05:14:000,[620],[3000],[650],[3000]
36209,23:05:14:500,[620],[3000],[650],[3000]
36210,23:05:15:000,[609],[3000],[650],[3000]
36211,23:05:15:500,[609],[3000],[650],[3000]
36212,23:05:16:000,[609],[3000],[650],[3000]
36213,23:05:16:500,[609],[3000],[650],[1000]
36214,23:05:17:000,[609],[3000],[659],[7000]
36215,23:05:17:500,[620],[3000],[670],[6000]
36216,23:05:18:000,[620],[3000],[650],[2000]
36217,23:05:18:500,[620],[3000],[650],[1000]
36218,23:05:19:000,[620],[3000],[650],[4000]
36219,23:05:19:500,[620],[3000],[659],[3000]
36220,23:05:20:000,[620],[3000],[650],[3000]
36221,23:05:20:500,[620],[3000],[659],[3000]
36222,23:05:21:000,[609],[3000],[659],[3000]
36223,23:05:21:500,[619],[1000],[659],[3000]
36224,23:05:22:000,[619],[1000],[659],[3000]
36225,23:05:22:500,[629],[1000],[659],[4000]
36226,23:05:23:000,[609],[3000],[650],[2000]
36227,23:05:23:500,[619],[1000],[650],[2000]
36228,23:05:24:000,[619],[2000],[650],[2000]
36229,23:05:24:500,[620],[1000],[639],[11000]
36230,23:05:25:000,[620],[2000],[639],[10000]
36231,23:05:25:500,[629],[1000],[650],[10000]
36232,23:05:26:000,[620],[1000],[650],[12000]
36233,23:05:26:500,[600],[1000],[650],[12000]
36234,23:05:27:000,[620],[1000],[650],[12000]
36235,23:05:27:500,[610],[1000],[640],[1000]
36236,23:05:28:000,[620],[1000],[659],[4000]
36237,23:05:28:500,[620],[1000],[650],[4000]
36238,23:05:29:000,[620],[1000],[650],[4000]
36239,23:05:29:500,[610],[1000],[659],[9000]
36240,23:05:30:000,[610],[1000],[659],[7000]
36241,23:05:30:500,[620],[1000],[659],[7000]
36242,23:05:31:000,[609],[2000],[659],[3000]
36243,23:05:31:500,[620],[2000],[659],[3000]
36244,23:05:32:000,[620],[2000],[659],[3000]
36245,23:05:32:500,[620],[2000],[659],[3000]
36246,23:05:33:000,[620],[2000],[659],[3000]
36247,23:05:33:500,[610],[2000],[659],[3000]
36248,23:05:34:000,[620],[2000],[659],[3000]
36249,23:05:34:500,[629],[1000],[659],[3000]
36250,23:05:35:000,[620],[1000],[659],[5000]
36251,23:05:35:500,[620],[1000],[659],[17000]
36252,23:05:36:000,[620],[1000],[650],[2000]
36253,23:05:36:500,[620],[1000],[659],[2000]
36254,23:05:37:000,[620],[1000],[640],[4000]
36255,23:05:37:500,[620],[1000],[650],[4000]
36256,23:05:38:000,[620],[1000],[650],[4000]
36257,23:05:38:500,[620],[1000],[650],[4000]
36258,23:05:39:500,[620],[1000],[650],[2000]
36259,23:05:40:000,[620],[1000],[650],[2000]
36260,23:05:40:500,[620],[1000],[650],[2000]
36261,23:05:41:500,[620],[1000],[650],[2000]
36262,23:05:42:000,[620],[1000],[650],[2000]
36263,23:05:42:500,[620],[1000],[650],[2000]
36264,23:05:43:000,[620],[1000],[650],[2000]
36265,23:05:43:500,[620],[1000],[660],[3000]
36266,23:05:44:000,[610],[1000],[650],[3000]
36267,23:05:44:500,[610],[1000],[650],[1000]
36268,23:05:45:000,[610],[1000],[650],[1000]
36269,23:05:45:500,[610],[1000],[650],[1000]
36270,23:05:46:000,[620],[1000],[660],[4000]
36271,23:05:46:500,[620],[1000],[660],[8000]
36272,23:05:47:000,[620],[1000],[650],[3000]
36273,23:05:47:500,[620],[1000],[650],[1000]
36274,23:05:48:000,[620],[1000],[650],[5000]
36275,23:05:48:500,[620],[1000],[660],[8000]
36276,23:05:49:000,[620],[1000],[650],[1000]
36277,23:05:49:500,[619],[2000],[640],[2000]
36278,23:05:50:000,[629],[1000],[670],[4000]
36279,23:05:50:500,[629],[1000],[659],[8000]
36280,23:05:51:000,[629],[1000],[659],[8000]
36281,23:05:51:500,[620],[1000],[659],[7000]
36282,23:05:52:000,[620],[1000],[659],[7000]
36283,23:05:52:500,[620],[1000],[659],[7000]
36284,23:05:53:000,[620],[1000],[659],[7000]
36285,23:05:53:500,[620],[1000],[659],[7000]
36286,23:05:54:000,[620],[1000],[659],[7000]
36287,23:05:54:500,[620],[1000],[659],[7000]
36288,23:05:55:000,[620],[1000],[659],[7000]
36289,23:05:55:500,[620],[1000],[659],[7000]
36290,23:05:56:000,[620],[1000],[659],[7000]
36291,23:05:56:500,[620],[1000],[659],[10000]
36292,23:05:57:000,[609],[2000],[639],[1000]
36293,23:05:57:500,[629],[1000],[660],[13000]
36294,23:05:58:000,[609],[2000],[650],[13000]
36295,23:05:58:500,[609],[3000],[660],[13000]
36296,23:05:59:000,[609],[3000],[650],[1000]
36297,23:05:59:500,[609],[3000],[650],[5000]
36298,23:06:00:000,[609],[3000],[650],[5000]
36299,23:06:00:500,[609],[3000],[650],[3000]
36300,23:06:01:000,[609],[3000],[650],[3000]
36301,23:06:01:500,[609],[3000],[650],[3000]
36302,23:06:02:000,[609],[3000],[650],[3000]
36303,23:06:02:500,[609],[3000],[650],[3000]
36304,23:06:03:000,[609],[3000],[650],[3000]
36305,23:06:03:500,[609],[3000],[650],[3000]
36306,23:06:04:000,[609],[3000],[650],[3000]
36307,23:06:04:500,[609],[3000],[650],[3000]
36308,23:06:05:000,[609],[3000],[650],[1000]
36309,23:06:05:500,[609],[2000],[660],[14000]
36310,23:06:06:000,[619],[2000],[650],[14000]
36311,23:06:06:500,[619],[2000],[650],[14000]
36312,23:06:07:000,[619],[2000],[650],[13000]
36313,23:06:07:500,[619],[2000],[650],[13000]
36314,23:06:08:000,[619],[1000],[650],[13000]
36315,23:06:08:500,[619],[1000],[650],[11000]
36316,23:06:09:000,[619],[1000],[650],[8000]
36317,23:06:09:500,[609],[1000],[650],[7000]
36318,23:06:10:000,[609],[1000],[650],[7000]
36319,23:06:10:500,[609],[1000],[650],[7000]
36320,23:06:11:000,[609],[1000],[659],[7000]
36321,23:06:11:500,[609],[1000],[659],[7000]
36322,23:06:12:000,[609],[1000],[659],[7000]
36323,23:06:12:500,[609],[1000],[659],[7000]
36324,23:06:13:000,[620],[1000],[659],[5000]
36325,23:06:13:500,[620],[1000],[659],[1000]
36326,23:06:14:000,[620],[1000],[670],[8000]
36327,23:06:14:500,[610],[2000],[670],[3000]
36328,23:06:15:000,[620],[2000],[679],[9000]
36329,23:06:15:500,[620],[1000],[670],[21000]
36330,23:06:16:000,[609],[1000],[659],[13000]
36331,23:06:16:500,[609],[2000],[650],[1000]
36332,23:06:17:000,[609],[2000],[650],[4000]
36333,23:06:17:500,[609],[2000],[660],[3000]
36334,23:06:18:000,[609],[2000],[650],[2000]
36335,23:06:18:500,[609],[4000],[660],[2000]
36336,23:06:19:000,[609],[2000],[660],[8000]
36337,23:06:19:500,[620],[1000],[659],[14000]
36338,23:06:20:000,[600],[7000],[659],[9000]
36339,23:06:20:500,[590],[7000],[650],[2000]
36340,23:06:21:000,[600],[7000],[650],[2000]
36341,23:06:21:500,[609],[1000],[650],[1000]
36342,23:06:22:000,[609],[2000],[650],[4000]
36343,23:06:22:500,[609],[2000],[650],[4000]
36344,23:06:23:000,[620],[1000],[659],[10000]
36345,23:06:23:500,[609],[1000],[659],[10000]
36346,23:06:24:000,[620],[1000],[659],[7000]
36347,23:06:24:500,[609],[1000],[659],[7000]
36348,23:06:25:000,[609],[1000],[659],[7000]
36349,23:06:25:500,[609],[1000],[659],[7000]
36350,23:06:26:000,[609],[1000],[659],[7000]
36351,23:06:26:500,[609],[1000],[659],[7000]
36352,23:06:27:000,[609],[1000],[659],[7000]
36353,23:06:27:500,[609],[1000],[659],[7000]
36354,23:06:28:000,[609],[1000],[659],[7000]
36355,23:06:28:500,[609],[1000],[659],[7000]
36356,23:06:29:000,[609],[1000],[659],[7000]
36357,23:06:29:500,[609],[1000],[659],[10000]
36358,23:06:30:000,[609],[2000],[650],[2000]
36359,23:06:30:500,[609],[2000],[659],[10000]
36360,23:06:31:000,[609],[1000],[659],[7000]
36361,23:06:31:500,[609],[1000],[659],[7000]
36362,23:06:32:000,[610],[1000],[659],[4000]
36363,23:06:32:500,[600],[4000],[650],[1000]
36364,23:06:33:000,[609],[4000],[659],[5000]
36365,23:06:33:500,[620],[1000],[650],[5000]
36366,23:06:34:000,[610],[1000],[650],[5000]
36367,23:06:34:500,[600],[1000],[659],[5000]
36368,23:06:35:000,[600],[2000],[650],[5000]
36369,23:06:35:500,[600],[3000],[650],[5000]
36370,23:06:36:000,[600],[3000],[650],[5000]
36371,23:06:36:500,[600],[3000],[650],[5000]
36372,23:06:37:000,[600],[3000],[650],[5000]
36373,23:06:37:500,[600],[3000],[640],[2000]
36374,23:06:38:000,[600],[5000],[650],[3000]
36375,23:06:38:500,[600],[5000],[640],[1000]
36376,23:06:39:000,[610],[1000],[650],[5000]
36377,23:06:39:500,[610],[1000],[650],[3000]
36378,23:06:40:000,[610],[1000],[659],[3000]
36379,23:06:40:500,[610],[1000],[659],[5000]
36380,23:06:41:000,[610],[1000],[650],[1000]
36381,23:06:41:500,[610],[1000],[650],[3000]
36382,23:06:42:000,[610],[1000],[650],[3000]
36383,23:06:42:500,[610],[1000],[650],[3000]
36384,23:06:43:000,[610],[1000],[650],[3000]
36385,23:06:43:500,[610],[1000],[650],[2000]
36386,23:06:44:000,[610],[1000],[650],[2000]
36387,23:06:44:500,[610],[1000],[650],[2000]
36388,23:06:45:000,[610],[1000],[650],[2000]
36389,23:06:45:500,[610],[2000],[650],[2000]
36390,23:06:46:000,[610],[2000],[650],[1000]
36391,23:06:46:500,[610],[2000],[650],[1000]
36392,23:06:47:000,[610],[2000],[659],[11000]
36393,23:06:47:500,[610],[2000],[659],[15000]
36394,23:06:48:000,[620],[2000],[659],[15000]
36395,23:06:48:500,[620],[2000],[650],[11000]
36396,23:06:49:000,[620],[1000],[650],[10000]
36397,23:06:49:500,[620],[1000],[650],[10000]
36398,23:06:50:000,[609],[2000],[650],[10000]
36399,23:06:50:500,[609],[2000],[650],[10000]
36400,23:06:51:000,[609],[2000],[650],[10000]
36401,23:06:51:500,[609],[2000],[650],[10000]
36402,23:06:52:000,[609],[2000],[650],[10000]
36403,23:06:52:500,[609],[2000],[650],[10000]
36404,23:06:53:000,[609],[2000],[650],[10000]
36405,23:06:53:500,[609],[2000],[650],[10000]
36406,23:06:54:000,[609],[2000],[650],[10000]
36407,23:06:54:500,[609],[2000],[650],[10000]
36408,23:06:55:000,[600],[2000],[640],[2000]
36409,23:06:55:500,[600],[3000],[650],[3000]
36410,23:06:56:000,[609],[3000],[659],[8000]
36411,23:06:56:500,[609],[4000],[650],[8000]
36412,23:06:57:000,[609],[6000],[650],[8000]
36413,23:06:57:500,[609],[6000],[650],[8000]
36414,23:06:58:000,[609],[6000],[650],[8000]
36415,23:06:58:500,[609],[6000],[650],[8000]
36416,23:06:59:000,[609],[6000],[650],[8000]
36417,23:06:59:500,[609],[6000],[650],[8000]
36418,23:07:00:000,[609],[6000],[650],[8000]
36419,23:07:00:500,[609],[6000],[650],[8000]
36420,23:07:01:000,[609],[6000],[650],[8000]
36421,23:07:01:500,[609],[6000],[650],[8000]
36422,23:07:02:000,[600],[6000],[650],[8000]
36423,23:07:02:500,[609],[6000],[650],[3000]
36424,23:07:03:000,[600],[6000],[640],[1000]
36425,23:07:03:500,[600],[6000],[659],[3000]
36426,23:07:04:000,[600],[6000],[650],[1000]
36427,23:07:04:500,[610],[1000],[659],[3000]
36428,23:07:05:000,[609],[6000],[650],[7000]
36429,23:07:05:500,[609],[6000],[639],[8000]
36430,23:07:06:000,[609],[6000],[639],[7000]
36431,23:07:06:500,[609],[6000],[659],[6000]
36432,23:07:07:000,[620],[1000],[650],[6000]
36433,23:07:07:500,[620],[1000],[650],[6000]
36434,23:07:08:000,[620],[1000],[650],[6000]
36435,23:07:08:500,[620],[1000],[650],[6000]
36436,23:07:09:000,[600],[6000],[640],[3000]
36437,23:07:09:500,[610],[1000],[650],[2000]
36438,23:07:10:000,[610],[2000],[659],[6000]
36439,23:07:10:500,[620],[2000],[659],[6000]
36440,23:07:11:000,[620],[2000],[650],[1000]
36441,23:07:11:500,[620],[2000],[650],[1000]
36442,23:07:12:000,[620],[2000],[650],[1000]
36443,23:07:12:500,[620],[2000],[650],[1000]
36444,23:07:13:000,[620],[2000],[650],[1000]
36445,23:07:13:500,[620],[2000],[650],[1000]
36446,23:07:14:000,[620],[2000],[650],[1000]
36447,23:07:14:500,[620],[2000],[650],[1000]
36448,23:07:15:000,[620],[2000],[650],[1000]
36449,23:07:15:500,[620],[2000],[659],[14000]
36450,23:07:16:000,[620],[1000],[659],[14000]
36451,23:07:16:500,[620],[1000],[650],[5000]
36452,23:07:17:000,[620],[1000],[640],[5000]
36453,23:07:17:500,[620],[1000],[650],[4000]
36454,23:07:18:000,[620],[2000],[650],[3000]
36455,23:07:18:500,[620],[4000],[650],[3000]
36456,23:07:19:000,[620],[2000],[659],[17000]
36457,23:07:19:500,[620],[2000],[650],[17000]
36458,23:07:20:000,[620],[2000],[650],[1000]
36459,23:07:20:500,[620],[3000],[650],[1000]
36460,23:07:21:000,[629],[5000],[659],[17000]
36461,23:07:21:500,[620],[5000],[640],[5000]
36462,23:07:22:000,[620],[4000],[650],[5000]
36463,23:07:22:500,[620],[4000],[650],[5000]
36464,23:07:23:000,[620],[3000],[650],[5000]
36465,23:07:23:500,[620],[3000],[650],[5000]
36466,23:07:24:000,[620],[3000],[640],[5000]
36467,23:07:24:500,[620],[3000],[650],[4000]
36468,23:07:25:000,[620],[3000],[640],[4000]
36469,23:07:25:500,[620],[3000],[650],[6000]
36470,23:07:26:000,[609],[3000],[659],[7000]
36471,23:07:26:500,[609],[3000],[640],[4000]
36472,23:07:27:000,[620],[1000],[650],[4000]
36473,23:07:27:500,[620],[1000],[650],[4000]
36474,23:07:28:000,[620],[1000],[650],[4000]
36475,23:07:28:500,[620],[3000],[659],[6000]
36476,23:07:29:000,[609],[3000],[650],[5000]
36477,23:07:29:500,[620],[1000],[650],[5000]
36478,23:07:30:000,[620],[1000],[650],[5000]
36479,23:07:30:500,[620],[1000],[650],[5000]
36480,23:07:31:000,[620],[1000],[650],[5000]
36481,23:07:31:500,[610],[1000],[650],[5000]
36482,23:07:32:000,[610],[1000],[650],[2000]
36483,23:07:32:500,[610],[1000],[660],[12000]
36484,23:07:33:000,[610],[2000],[660],[12000]
36485,23:07:33:500,[610],[2000],[660],[12000]
36486,23:07:34:000,[610],[2000],[660],[12000]
36487,23:07:34:500,[620],[2000],[660],[12000]
36488,23:07:35:000,[610],[2000],[650],[11000]
36489,23:07:35:500,[610],[1000],[660],[11000]
36490,23:07:36:000,[610],[1000],[650],[11000]
36491,23:07:36:500,[610],[1000],[660],[11000]
36492,23:07:37:000,[620],[1000],[650],[11000]
36493,23:07:37:500,[610],[1000],[639],[3000]
36494,23:07:38:000,[610],[1000],[650],[5000]
36495,23:07:38:500,[610],[1000],[660],[8000]
36496,23:07:39:000,[610],[1000],[650],[1000]
36497,23:07:39:500,[610],[1000],[650],[1000]
36498,23:07:40:000,[610],[1000],[650],[1000]
36499,23:07:40:500,[610],[1000],[650],[2000]
36500,23:07:41:000,[620],[1000],[650],[2000]
36501,23:07:41:500,[620],[1000],[650],[3000]
36502,23:07:42:000,[609],[3000],[640],[8000]
36503,23:07:42:500,[609],[4000],[660],[4000]
36504,23:07:43:000,[600],[6000],[650],[7000]
36505,23:07:43:500,[600],[9000],[660],[7000]
36506,23:07:44:000,[600],[9000],[650],[7000]
36507,23:07:44:500,[600],[6000],[650],[7000]
36508,23:07:45:000,[609],[4000],[650],[7000]
36509,23:07:45:500,[609],[4000],[650],[7000]
36510,23:07:46:000,[609],[4000],[650],[4000]
36511,23:07:46:500,[609],[4000],[650],[4000]
36512,23:07:47:000,[609],[4000],[650],[4000]
36513,23:07:47:500,[609],[4000],[650],[4000]
36514,23:07:48:000,[609],[4000],[650],[4000]
36515,23:07:48:500,[620],[4000],[659],[3000]
36516,23:07:49:000,[629],[2000],[659],[5000]
36517,23:07:49:500,[620],[1000],[650],[11000]
36518,23:07:50:000,[620],[1000],[650],[12000]
36519,23:07:50:500,[620],[1000],[640],[1000]
36520,23:07:51:000,[629],[1000],[659],[11000]
36521,23:07:51:500,[600],[7000],[659],[9000]
36522,23:07:52:000,[609],[9000],[650],[11000]
36523,23:07:52:500,[620],[1000],[650],[5000]
36524,23:07:53:000,[609],[6000],[650],[5000]
36525,23:07:53:500,[609],[5000],[650],[2000]
36526,23:07:54:000,[609],[5000],[650],[2000]
36527,23:07:54:500,[609],[5000],[650],[2000]
36528,23:07:55:000,[609],[5000],[650],[2000]
36529,23:07:55:500,[609],[5000],[650],[2000]
36530,23:07:56:000,[609],[5000],[650],[2000]
36531,23:07:56:500,[609],[5000],[650],[2000]
36532,23:07:57:000,[609],[5000],[650],[2000]
36533,23:07:57:500,[609],[5000],[650],[2000]
36534,23:07:58:000,[609],[5000],[650],[2000]
36535,23:07:58:500,[609],[3000],[650],[2000]
36536,23:07:59:000,[609],[3000],[650],[2000]
36537,23:07:59:500,[609],[3000],[650],[2000]
36538,23:08:00:000,[609],[3000],[650],[2000]
36539,23:08:00:500,[609],[3000],[650],[1000]
36540,23:08:01:000,[609],[3000],[650],[1000]
36541,23:08:01:500,[609],[3000],[650],[1000]
36542,23:08:02:000,[609],[3000],[650],[1000]
36543,23:08:02:500,[600],[3000],[640],[2000]
36544,23:08:03:000,[600],[3000],[659],[5000]
36545,23:08:03:500,[600],[4000],[659],[5000]
36546,23:08:04:000,[610],[3000],[659],[5000]
36547,23:08:04:500,[610],[5000],[659],[5000]
36548,23:08:05:000,[610],[6000],[659],[5000]
36549,23:08:05:500,[610],[6000],[659],[4000]
36550,23:08:06:000,[610],[6000],[659],[5000]
36551,23:08:06:500,[610],[5000],[650],[3000]
36552,23:08:07:000,[610],[5000],[650],[2000]
36553,23:08:07:500,[610],[5000],[659],[5000]
36554,23:08:08:000,[610],[5000],[650],[1000]
36555,23:08:08:500,[610],[5000],[650],[3000]
36556,23:08:09:000,[620],[5000],[670],[5000]
36557,23:08:09:500,[610],[5000],[650],[6000]
36558,23:08:10:000,[610],[4000],[640],[1000]
36559,23:08:10:500,[610],[3000],[650],[3000]
36560,23:08:11:000,[600],[3000],[640],[3000]
36561,23:08:11:500,[600],[3000],[640],[2000]
36562,23:08:12:000,[620],[1000],[650],[4000]
36563,23:08:12:500,[610],[3000],[650],[1000]
36564,23:08:13:000,[610],[3000],[659],[13000]
36565,23:08:13:500,[610],[3000],[650],[2000]
36566,23:08:14:000,[610],[2000],[650],[1000]
36567,23:08:14:500,[610],[1000],[650],[1000]
36568,23:08:15:000,[600],[6000],[650],[1000]
36569,23:08:15:500,[600],[6000],[650],[2000]
36570,23:08:16:000,[600],[3000],[650],[2000]
